,date,hour,gb_price_eur
9241,2022-12-07,28,277.33
9242,2022-12-07,29,280.24
9243,2022-12-07,30,270.01
9244,2022-12-07,31,283.49
9245,2022-12-07,32,323.23
9246,2022-12-07,33,314.86
9247,2022-12-07,34,388.06
9248,2022-12-07,35,352.5
9249,2022-12-07,36,406.65
9250,2022-12-07,37,383.99
9251,2022-12-07,38,368.54
9252,2022-12-07,39,390.38
9253,2022-12-07,40,360.17
9254,2022-12-07,41,349.48
9255,2022-12-07,42,310.44
9256,2022-12-07,43,338.21
9257,2022-12-07,44,297.43
9258,2022-12-07,45,325.32
9259,2022-12-07,46,243.99
9260,2022-12-07,47,293.71
9261,2022-12-07,48,296.27
9262,2022-07-13,1,323.4
9263,2022-07-13,2,265.96
9264,2022-07-13,3,271.87
9265,2022-07-13,4,255.32
9266,2022-07-13,5,268.32
9267,2022-07-13,6,242.32
9268,2022-07-13,7,242.32
9269,2022-07-13,8,248.23
9270,2022-07-13,9,262.41
9271,2022-07-13,10,260.05
9272,2022-07-13,11,265.96
9273,2022-07-13,12,274.59
9274,2022-07-13,13,271.87
9275,2022-07-13,14,275.41
9276,2022-07-13,15,339.72
9277,2022-07-13,16,397.87
9278,2022-07-13,17,413.71
9279,2022-07-13,18,408.98
9280,2022-07-13,19,380.14
9281,2022-07-13,20,371.75
9282,2022-07-13,21,361.7
9283,2022-07-13,22,328.96
9284,2022-07-13,23,300.95
9285,2022-07-13,24,291.25
9286,2022-07-13,25,280.38
9287,2022-07-13,26,259.81
9288,2022-07-13,27,263.59
9289,2022-07-13,28,239.95
9290,2022-07-13,29,245.74
9291,2022-07-13,30,229.08
9292,2022-07-13,31,238.77
9293,2022-07-13,32,250.0
9294,2022-07-13,33,249.41
9295,2022-07-13,34,342.79
9296,2022-07-13,35,319.15
9297,2022-07-13,36,388.3
9298,2022-07-13,37,399.05
9299,2022-07-13,38,413.71
9300,2022-07-13,39,466.31
9301,2022-07-13,40,467.49
9302,2022-07-13,41,447.52
9303,2022-07-13,42,444.44
9304,2022-07-13,43,452.72
9305,2022-07-13,44,446.81
9306,2022-07-13,45,472.81
9307,2022-07-13,46,381.8
9308,2022-07-13,47,406.62
9309,2022-07-13,48,352.25
9310,2022-07-14,1,354.23
9311,2022-07-14,2,329.44
9312,2022-07-14,3,314.09
9313,2022-07-14,4,295.19
9314,2022-07-14,5,283.39
9315,2022-07-14,6,257.41
9316,2022-07-14,7,260.83
9317,2022-07-14,8,259.53
9318,2022-07-14,9,265.67
9319,2022-07-14,10,249.14
9320,2022-07-14,11,264.49
9321,2022-07-14,12,295.19
9322,2022-07-14,13,370.76
9323,2022-07-14,14,419.18
9324,2022-07-14,15,349.51
9325,2022-07-14,16,413.27
9326,2022-07-14,17,376.67
9327,2022-07-14,18,380.21
9328,2022-07-14,19,348.51
9329,2022-07-14,20,325.3
9330,2022-07-14,21,354.47
9331,2022-07-14,22,323.06
9332,2022-07-14,23,338.76
9333,2022-07-14,24,328.26
9334,2022-07-14,25,332.51
9335,2022-07-14,26,307.36
9336,2022-07-14,27,266.86
9337,2022-07-14,28,244.66
9338,2022-07-14,29,247.96
9339,2022-07-14,30,247.96
9340,2022-07-14,31,244.66
9341,2022-07-14,32,271.58
9342,2022-07-14,33,266.86
9343,2022-07-14,34,360.61
9344,2022-07-14,35,332.51
9345,2022-07-14,36,383.75
9346,2022-07-14,37,384.7
9347,2022-07-14,38,390.96
9348,2022-07-14,39,407.13
9349,2022-07-14,40,399.57
9350,2022-07-14,41,399.1
9351,2022-07-14,42,371.94
9352,2022-07-14,43,412.8
9353,2022-07-14,44,373.24
9354,2022-07-14,45,436.89
9355,2022-07-14,46,354.23
9356,2022-07-14,47,374.07
9357,2022-07-14,48,298.03
9358,2022-07-15,1,271.48
9359,2022-07-15,2,211.54
9360,2022-07-15,3,209.54
9361,2022-07-15,4,206.84
9362,2022-07-15,5,212.01
9363,2022-07-15,6,201.79
9364,2022-07-15,7,205.31
9365,2022-07-15,8,205.31
9366,2022-07-15,9,209.54
9367,2022-07-15,10,205.31
9368,2022-07-15,11,205.31
9369,2022-07-15,12,207.66
9370,2022-07-15,13,227.99
9371,2022-07-15,14,310.26
9372,2022-07-15,15,338.76
9373,2022-07-15,16,376.31
9374,2022-07-15,17,328.48
9375,2022-07-15,18,329.06
9376,2022-07-15,19,293.81
9377,2022-07-15,20,270.3
9378,2022-07-15,21,302.27
9379,2022-07-15,22,282.05
9380,2022-07-15,23,245.62
9381,2022-07-15,24,227.99
9382,2022-07-15,25,229.17
9383,2022-07-15,26,208.02
9384,2022-07-15,27,227.99
9385,2022-07-15,28,207.37
9386,2022-07-15,29,222.47
9387,2022-07-15,30,217.77
9388,2022-07-15,31,225.06
9389,2022-07-15,32,242.8
9390,2022-07-15,33,260.9
9391,2022-07-15,34,323.3
9392,2022-07-15,35,314.96
9393,2022-07-15,36,347.87
9394,2022-07-15,37,351.63
9395,2022-07-15,38,356.09
9396,2022-07-15,39,358.44
9397,2022-07-15,40,354.92
9398,2022-07-15,41,356.68
9399,2022-07-15,42,346.1
9400,2022-07-15,43,356.21
9401,2022-07-15,44,353.98
9402,2022-07-15,45,367.96
9403,2022-07-15,46,344.11
9404,2022-07-15,47,311.67
9405,2022-07-15,48,282.29
9406,2022-07-16,1,259.72
9407,2022-07-16,2,252.44
9408,2022-07-16,3,244.33
9409,2022-07-16,4,252.32
9410,2022-07-16,5,224.59
9411,2022-07-16,6,223.29
9412,2022-07-16,7,240.69
9413,2022-07-16,8,233.87
9414,2022-07-16,9,230.87
9415,2022-07-16,10,229.17
9416,2022-07-16,11,210.6
9417,2022-07-16,12,227.99
9418,2022-07-16,13,190.39
9419,2022-07-16,14,229.17
9420,2022-07-16,15,170.41
9421,2022-07-16,16,213.54
9422,2022-07-16,17,190.39
9423,2022-07-16,18,236.1
9424,2022-07-16,19,185.69
9425,2022-07-16,20,209.43
9426,2022-07-16,21,206.13
9427,2022-07-16,22,184.51
9428,2022-07-16,23,202.61
9429,2022-07-16,24,173.58
9430,2022-07-16,25,182.4
9431,2022-07-16,26,170.41
9432,2022-07-16,27,196.97
9433,2022-07-16,28,182.16
9434,2022-07-16,29,180.98
9435,2022-07-16,30,180.98
9436,2022-07-16,31,176.64
9437,2022-07-16,32,171.58
9438,2022-07-16,33,141.03
9439,2022-07-16,34,199.35
9440,2022-07-16,35,230.23
9441,2022-07-16,36,259.49
9442,2022-07-16,37,295.22
9443,2022-07-16,38,299.68
9444,2022-07-16,39,336.58
9445,2022-07-16,40,336.58
9446,2022-07-16,41,331.41
9447,2022-07-16,42,320.84
9448,2022-07-16,43,329.06
9449,2022-07-16,44,329.06
9450,2022-07-16,45,323.42
9451,2022-07-16,46,282.05
9452,2022-07-16,47,253.85
9453,2022-07-16,48,236.22
9454,2022-07-17,1,223.53
9455,2022-07-17,2,211.54
9456,2022-07-17,3,232.46
9457,2022-07-17,4,214.36
9458,2022-07-17,5,226.58
9459,2022-07-17,6,199.79
9460,2022-07-17,7,197.44
9461,2022-07-17,8,197.44
9462,2022-07-17,9,228.46
9463,2022-07-17,10,199.32
9464,2022-07-17,11,194.38
9465,2022-07-17,12,199.08
9466,2022-07-17,13,184.16
9467,2022-07-17,14,194.38
9468,2022-07-17,15,173.58
9469,2022-07-17,16,206.84
9470,2022-07-17,17,170.53
9471,2022-07-17,18,177.69
9472,2022-07-17,19,151.6
9473,2022-07-17,20,175.11
9474,2022-07-17,21,171.94
9475,2022-07-17,22,168.88
9476,2022-07-17,23,176.28
9477,2022-07-17,24,169.23
9478,2022-07-17,25,158.66
9479,2022-07-17,26,151.96
9480,2022-07-17,27,158.66
9481,2022-07-17,28,149.25
9482,2022-07-17,29,151.6
9483,2022-07-17,30,151.6
9484,2022-07-17,31,169.82
9485,2022-07-17,32,171.0
9486,2022-07-17,33,197.44
9487,2022-07-17,34,206.84
9488,2022-07-17,35,285.58
9489,2022-07-17,36,306.73
9490,2022-07-17,37,339.88
9491,2022-07-17,38,344.11
9492,2022-07-17,39,356.09
9493,2022-07-17,40,347.98
9494,2022-07-17,41,370.26
9495,2022-07-17,42,316.14
9496,2022-07-17,43,312.96
9497,2022-07-17,44,304.38
9498,2022-07-17,45,297.92
9499,2022-07-17,46,219.06
9500,2022-07-17,47,218.36
9501,2022-07-17,48,197.44
9502,2022-07-18,1,215.93
9503,2022-07-18,2,194.37
9504,2022-07-18,3,179.06
9505,2022-07-18,4,169.63
9506,2022-07-18,5,159.15
9507,2022-07-18,6,157.85
9508,2022-07-18,7,159.03
9509,2022-07-18,8,159.03
9510,2022-07-18,9,168.57
9511,2022-07-18,10,159.03
9512,2022-07-18,11,182.59
9513,2022-07-18,12,206.74
9514,2022-07-18,13,236.66
9515,2022-07-18,14,311.58
9516,2022-07-18,15,321.59
9517,2022-07-18,16,482.98
9518,2022-07-18,17,372.31
9519,2022-07-18,18,407.12
9520,2022-07-18,19,418.19
9521,2022-07-18,20,394.63
9522,2022-07-18,21,428.73
9523,2022-07-18,22,413.83
9524,2022-07-18,23,412.3
9525,2022-07-18,24,404.41
9526,2022-07-18,25,459.89
9527,2022-07-18,26,415.6
9528,2022-07-18,27,395.22
9529,2022-07-18,28,372.84
9530,2022-07-18,29,376.96
9531,2022-07-18,30,376.96
9532,2022-07-18,31,391.8
9533,2022-07-18,32,434.09
9534,2022-07-18,33,437.98
9535,2022-07-18,34,550.36
9536,2022-07-18,35,527.74
9537,2022-07-18,36,597.24
9538,2022-07-18,37,636.12
9539,2022-07-18,38,677.35
9540,2022-07-18,39,612.56
9541,2022-07-18,40,589.0
9542,2022-07-18,41,562.02
9543,2022-07-18,42,512.66
9544,2022-07-18,43,578.16
9545,2022-07-18,44,482.98
9546,2022-07-18,45,466.84
9547,2022-07-18,46,300.51
9548,2022-07-18,47,351.98
9549,2022-07-18,48,271.41
9550,2022-07-19,1,241.23
9551,2022-07-19,2,199.84
9552,2022-07-19,3,187.64
9553,2022-07-19,4,187.64
9554,2022-07-19,5,193.85
9555,2022-07-19,6,187.64
9556,2022-07-19,7,187.64
9557,2022-07-19,8,187.64
9558,2022-07-19,9,186.23
9559,2022-07-19,10,178.26
9560,2022-07-19,11,183.07
9561,2022-07-19,12,187.64
9562,2022-07-19,13,216.96
9563,2022-07-19,14,255.42
9564,2022-07-19,15,274.42
9565,2022-07-19,16,350.65
9566,2022-07-19,17,320.51
9567,2022-07-19,18,344.67
9568,2022-07-19,19,305.73
9569,2022-07-19,20,292.37
9570,2022-07-19,21,288.5
9571,2022-07-19,22,287.32
9572,2022-07-19,23,278.53
9573,2022-07-19,24,277.82
9574,2022-07-19,25,262.93
9575,2022-07-19,26,239.24
9576,2022-07-19,27,287.67
9577,2022-07-19,28,247.45
9578,2022-07-19,29,311.95
9579,2022-07-19,30,299.87
9580,2022-07-19,31,302.33
9581,2022-07-19,32,332.0
9582,2022-07-19,33,285.21
9583,2022-07-19,34,396.15
9584,2022-07-19,35,382.67
9585,2022-07-19,36,433.92
9586,2022-07-19,37,375.28
9587,2022-07-19,38,410.46
9588,2022-07-19,39,410.46
9589,2022-07-19,40,407.18
9590,2022-07-19,41,405.83
9591,2022-07-19,42,398.73
9592,2022-07-19,43,340.1
9593,2022-07-19,44,292.37
9594,2022-07-19,45,307.38
9595,2022-07-19,46,232.56
9596,2022-07-19,47,316.64
9597,2022-07-19,48,251.67
9598,2022-07-20,1,285.43
9599,2022-07-20,2,252.26
9600,2022-07-20,3,246.97
9601,2022-07-20,4,235.21
9602,2022-07-20,5,221.1
9603,2022-07-20,6,194.05
9604,2022-07-20,7,218.28
9605,2022-07-20,8,221.1
9606,2022-07-20,9,184.64
9607,2022-07-20,10,184.64
9608,2022-07-20,11,202.28
9609,2022-07-20,12,208.04
9610,2022-07-20,13,237.09
9611,2022-07-20,14,302.36
9612,2022-07-20,15,306.95
9613,2022-07-20,16,368.81
9614,2022-07-20,17,311.07
9615,2022-07-20,18,311.65
9616,2022-07-20,19,299.89
9617,2022-07-20,20,299.89
9618,2022-07-20,21,295.19
9619,2022-07-20,22,295.19
9620,2022-07-20,23,278.73
9621,2022-07-20,24,278.73
9622,2022-07-20,25,298.72
9623,2022-07-20,26,274.02
9624,2022-07-20,27,301.07
9625,2022-07-20,28,276.37
9626,2022-07-20,29,328.12
9627,2022-07-20,30,296.37
9628,2022-07-20,31,301.66
9629,2022-07-20,32,306.36
9630,2022-07-20,33,286.96
9631,2022-07-20,34,355.17
9632,2022-07-20,35,357.52
9633,2022-07-20,36,470.42
9634,2022-07-20,37,356.34
9635,2022-07-20,38,398.68
9636,2022-07-20,39,383.86
9637,2022-07-20,40,363.4
9638,2022-07-20,41,317.53
9639,2022-07-20,42,308.71
9640,2022-07-20,43,411.62
9641,2022-07-20,44,397.51
9642,2022-07-20,45,387.63
9643,2022-07-20,46,289.78
9644,2022-07-20,47,251.68
9645,2022-07-20,48,206.99
9646,2022-07-21,1,211.14
9647,2022-07-21,2,202.82
9648,2022-07-21,3,206.45
9649,2022-07-21,4,208.56
9650,2022-07-21,5,216.54
9651,2022-07-21,6,206.45
9652,2022-07-21,7,206.45
9653,2022-07-21,8,205.28
9654,2022-07-21,9,207.62
9655,2022-07-21,10,206.45
9656,2022-07-21,11,212.32
9657,2022-07-21,12,227.68
9658,2022-07-21,13,229.91
9659,2022-07-21,14,304.99
9660,2022-07-21,15,280.12
9661,2022-07-21,16,375.37
9662,2022-07-21,17,337.83
9663,2022-07-21,18,370.67
9664,2022-07-21,19,341.58
9665,2022-07-21,20,339.0
9666,2022-07-21,21,316.72
9667,2022-07-21,22,311.55
9668,2022-07-21,23,310.85
9669,2022-07-21,24,315.31
9670,2022-07-21,25,327.27
9671,2022-07-21,26,315.54
9672,2022-07-21,27,340.18
9673,2022-07-21,28,310.85
9674,2022-07-21,29,319.77
9675,2022-07-21,30,294.43
9676,2022-07-21,31,296.07
9677,2022-07-21,32,319.06
9678,2022-07-21,33,297.95
9679,2022-07-21,34,401.17
9680,2022-07-21,35,340.18
9681,2022-07-21,36,413.61
9682,2022-07-21,37,398.83
9683,2022-07-21,38,410.56
9684,2022-07-21,39,443.4
9685,2022-07-21,40,428.62
9686,2022-07-21,41,432.14
9687,2022-07-21,42,381.0
9688,2022-07-21,43,445.75
9689,2022-07-21,44,385.92
9690,2022-07-21,45,409.38
9691,2022-07-21,46,281.29
9692,2022-07-21,47,333.14
9693,2022-07-21,48,287.16
9694,2022-07-22,1,285.65
9695,2022-07-22,2,226.87
9696,2022-07-22,3,233.93
9697,2022-07-22,4,223.35
9698,2022-07-22,5,264.49
9699,2022-07-22,6,235.1
9700,2022-07-22,7,241.1
9701,2022-07-22,8,241.1
9702,2022-07-22,9,237.22
9703,2022-07-22,10,238.63
9704,2022-07-22,11,252.73
9705,2022-07-22,12,264.49
9706,2022-07-22,13,314.45
9707,2022-07-22,14,369.11
9708,2022-07-22,15,299.75
9709,2022-07-22,16,416.13
9710,2022-07-22,17,323.26
9711,2022-07-22,18,394.97
9712,2022-07-22,19,327.5
9713,2022-07-22,20,331.26
9714,2022-07-22,21,343.13
9715,2022-07-22,22,348.42
9716,2022-07-22,23,336.55
9717,2022-07-22,24,326.67
9718,2022-07-22,25,349.12
9719,2022-07-22,26,336.55
9720,2022-07-22,27,323.97
9721,2022-07-22,28,307.98
9722,2022-07-22,29,323.26
9723,2022-07-22,30,301.87
9724,2022-07-22,31,305.16
9725,2022-07-22,32,323.26
9726,2022-07-22,33,265.66
9727,2022-07-22,34,375.46
9728,2022-07-22,35,387.45
9729,2022-07-22,36,461.03
9730,2022-07-22,37,368.64
9731,2022-07-22,38,400.85
9732,2022-07-22,39,438.58
9733,2022-07-22,40,389.09
9734,2022-07-22,41,391.21
9735,2022-07-22,42,333.25
9736,2022-07-22,43,370.28
9737,2022-07-22,44,338.54
9738,2022-07-22,45,387.45
9739,2022-07-22,46,299.75
9740,2022-07-22,47,397.32
9741,2022-07-22,48,352.65
9742,2022-07-23,1,333.76
9743,2022-07-23,2,312.08
9744,2022-07-23,3,329.06
9745,2022-07-23,4,319.66
9746,2022-07-23,5,322.01
9747,2022-07-23,6,295.22
9748,2022-07-23,7,329.06
9749,2022-07-23,8,320.48
9750,2022-07-23,9,307.2
9751,2022-07-23,10,296.45
9752,2022-07-23,11,300.86
9753,2022-07-23,12,289.81
9754,2022-07-23,13,319.66
9755,2022-07-23,14,344.11
9756,2022-07-23,15,293.81
9757,2022-07-23,16,376.07
9758,2022-07-23,17,340.82
9759,2022-07-23,18,360.79
9760,2022-07-23,19,307.91
9761,2022-07-23,20,347.87
9762,2022-07-23,21,308.38
9763,2022-07-23,22,299.68
9764,2022-07-23,23,284.4
9765,2022-07-23,24,282.05
9766,2022-07-23,25,264.43
9767,2022-07-23,26,255.73
9768,2022-07-23,27,267.83
9769,2022-07-23,28,248.44
9770,2022-07-23,29,258.55
9771,2022-07-23,30,257.61
9772,2022-07-23,31,263.37
9773,2022-07-23,32,258.55
9774,2022-07-23,33,250.91
9775,2022-07-23,34,293.81
9776,2022-07-23,35,329.06
9777,2022-07-23,36,346.69
9778,2022-07-23,37,345.52
9779,2022-07-23,38,349.75
9780,2022-07-23,39,359.15
9781,2022-07-23,40,332.82
9782,2022-07-23,41,329.06
9783,2022-07-23,42,293.34
9784,2022-07-23,43,293.34
9785,2022-07-23,44,280.17
9786,2022-07-23,45,292.04
9787,2022-07-23,46,258.55
9788,2022-07-23,47,329.06
9789,2022-07-23,48,297.1
9790,2022-07-24,1,282.05
9791,2022-07-24,2,251.62
9792,2022-07-24,3,252.67
9793,2022-07-24,4,255.19
9794,2022-07-24,5,322.01
9795,2022-07-24,6,281.31
9796,2022-07-24,7,276.41
9797,2022-07-24,8,253.97
9798,2022-07-24,9,258.55
9799,2022-07-24,10,246.44
9800,2022-07-24,11,238.57
9801,2022-07-24,12,237.51
9802,2022-07-24,13,223.29
9803,2022-07-24,14,253.26
9804,2022-07-24,15,182.16
9805,2022-07-24,16,265.6
9806,2022-07-24,17,174.87
9807,2022-07-24,18,273.24
9808,2022-07-24,19,190.39
9809,2022-07-24,20,239.75
9810,2022-07-24,21,193.91
9811,2022-07-24,22,199.79
9812,2022-07-24,23,228.93
9813,2022-07-24,24,227.99
9814,2022-07-24,25,237.4
9815,2022-07-24,26,239.86
9816,2022-07-24,27,223.29
9817,2022-07-24,28,199.79
9818,2022-07-24,29,225.64
9819,2022-07-24,30,199.79
9820,2022-07-24,31,174.87
9821,2022-07-24,32,174.87
9822,2022-07-24,33,240.92
9823,2022-07-24,34,245.74
9824,2022-07-24,35,266.54
9825,2022-07-24,36,271.24
9826,2022-07-24,37,282.05
9827,2022-07-24,38,285.46
9828,2022-07-24,39,297.92
9829,2022-07-24,40,281.7
9830,2022-07-24,41,303.21
9831,2022-07-24,42,280.17
9832,2022-07-24,43,305.32
9833,2022-07-24,44,284.76
9834,2022-07-24,45,314.96
9835,2022-07-24,46,279.7
9836,2022-07-24,47,287.87
9837,2022-07-24,48,250.38
9838,2022-07-25,1,294.74
9839,2022-07-25,2,271.16
9840,2022-07-25,3,275.64
9841,2022-07-25,4,273.4
9842,2022-07-25,5,259.25
9843,2022-07-25,6,244.52
9844,2022-07-25,7,231.9
9845,2022-07-25,8,230.25
9846,2022-07-25,9,241.57
9847,2022-07-25,10,241.57
9848,2022-07-25,11,241.69
9849,2022-07-25,12,235.79
9850,2022-07-25,13,253.48
9851,2022-07-25,14,265.27
9852,2022-07-25,15,264.56
9853,2022-07-25,16,332.0
9854,2022-07-25,17,291.2
9855,2022-07-25,18,324.22
9856,2022-07-25,19,267.86
9857,2022-07-25,20,266.45
9858,2022-07-25,21,239.33
9859,2022-07-25,22,234.61
9860,2022-07-25,23,235.79
9861,2022-07-25,24,252.3
9862,2022-07-25,25,239.33
9863,2022-07-25,26,226.36
9864,2022-07-25,27,232.26
9865,2022-07-25,28,215.04
9866,2022-07-25,29,212.21
9867,2022-07-25,30,212.21
9868,2022-07-25,31,212.21
9869,2022-07-25,32,224.0
9870,2022-07-25,33,226.24
9871,2022-07-25,34,265.27
9872,2022-07-25,35,245.23
9873,2022-07-25,36,299.69
9874,2022-07-25,37,313.61
9875,2022-07-25,38,324.22
9876,2022-07-25,39,352.51
9877,2022-07-25,40,335.18
9878,2022-07-25,41,337.66
9879,2022-07-25,42,324.22
9880,2022-07-25,43,341.62
9881,2022-07-25,44,319.5
9882,2022-07-25,45,313.13
9883,2022-07-25,46,273.52
9884,2022-07-25,47,308.89
9885,2022-07-25,48,246.4
9886,2022-07-26,1,237.73
9887,2022-07-26,2,237.73
9888,2022-07-26,3,231.19
9889,2022-07-26,4,238.92
9890,2022-07-26,5,233.57
9891,2022-07-26,6,238.92
9892,2022-07-26,7,213.42
9893,2022-07-26,8,211.82
9894,2022-07-26,9,263.88
9895,2022-07-26,10,273.39
9896,2022-07-26,11,272.2
9897,2022-07-26,12,278.14
9898,2022-07-26,13,268.63
9899,2022-07-26,14,307.86
9900,2022-07-26,15,351.84
9901,2022-07-26,16,368.95
9902,2022-07-26,17,357.78
9903,2022-07-26,18,365.86
9904,2022-07-26,19,365.86
9905,2022-07-26,20,373.23
9906,2022-07-26,21,348.27
9907,2022-07-26,22,346.2
9908,2022-07-26,23,363.72
9909,2022-07-26,24,349.93
9910,2022-07-26,25,344.7
9911,2022-07-26,26,326.88
9912,2022-07-26,27,317.37
9913,2022-07-26,28,279.33
9914,2022-07-26,29,269.82
9915,2022-07-26,30,248.43
9916,2022-07-26,31,266.25
9917,2022-07-26,32,285.27
9918,2022-07-26,33,276.95
9919,2022-07-26,34,328.06
9920,2022-07-26,35,347.44
9921,2022-07-26,36,378.7
9922,2022-07-26,37,375.73
9923,2022-07-26,38,400.99
9924,2022-07-26,39,437.42
9925,2022-07-26,40,405.33
9926,2022-07-26,41,430.29
9927,2022-07-26,42,372.04
9928,2022-07-26,43,425.53
9929,2022-07-26,44,374.42
9930,2022-07-26,45,392.25
9931,2022-07-26,46,272.2
9932,2022-07-26,47,368.95
9933,2022-07-26,48,332.82
9934,2022-07-27,1,309.97
9935,2022-07-27,2,304.01
9936,2022-07-27,3,287.91
9937,2022-07-27,4,274.2
9938,2022-07-27,5,274.2
9939,2022-07-27,6,268.24
9940,2022-07-27,7,261.8
9941,2022-07-27,8,261.8
9942,2022-07-27,9,273.01
9943,2022-07-27,10,273.01
9944,2022-07-27,11,274.2
9945,2022-07-27,12,321.89
9946,2022-07-27,13,274.2
9947,2022-07-27,14,358.25
9948,2022-07-27,15,348.35
9949,2022-07-27,16,455.05
9950,2022-07-27,17,343.35
9951,2022-07-27,18,380.19
9952,2022-07-27,19,366.12
9953,2022-07-27,20,368.98
9954,2022-07-27,21,365.76
9955,2022-07-27,22,363.85
9956,2022-07-27,23,365.76
9957,2022-07-27,24,365.16
9958,2022-07-27,25,383.4
9959,2022-07-27,26,365.16
9960,2022-07-27,27,369.46
9961,2022-07-27,28,336.55
9962,2022-07-27,29,374.58
9963,2022-07-27,30,356.7
9964,2022-07-27,31,365.76
9965,2022-07-27,32,402.96
9966,2022-07-27,33,386.98
9967,2022-07-27,34,482.0
9968,2022-07-27,35,417.26
9969,2022-07-27,36,483.31
9970,2022-07-27,37,431.45
9971,2022-07-27,38,435.26
9972,2022-07-27,39,500.72
9973,2022-07-27,40,452.07
9974,2022-07-27,41,457.44
9975,2022-07-27,42,393.42
9976,2022-07-27,43,463.76
9977,2022-07-27,44,383.88
9978,2022-07-27,45,424.89
9979,2022-07-27,46,287.55
9980,2022-07-27,47,405.82
9981,2022-07-27,48,345.26
9982,2022-07-28,1,346.27
9983,2022-07-28,2,308.06
9984,2022-07-28,3,322.39
9985,2022-07-28,4,321.55
9986,2022-07-28,5,310.45
9987,2022-07-28,6,310.45
9988,2022-07-28,7,317.13
9989,2022-07-28,8,298.51
9990,2022-07-28,9,298.51
9991,2022-07-28,10,291.34
9992,2022-07-28,11,317.61
9993,2022-07-28,12,322.03
9994,2022-07-28,13,298.51
9995,2022-07-28,14,353.43
9996,2022-07-28,15,353.91
9997,2022-07-28,16,454.69
9998,2022-07-28,17,355.82
9999,2022-07-28,18,431.76
10000,2022-07-28,19,385.91
10001,2022-07-28,20,366.33
10002,2022-07-28,21,358.21
10003,2022-07-28,22,336.72
10004,2022-07-28,23,364.18
10005,2022-07-28,24,333.13
10006,2022-07-28,25,371.82
10007,2022-07-28,26,363.7
10008,2022-07-28,27,382.09
10009,2022-07-28,28,360.6
10010,2022-07-28,29,355.82
10011,2022-07-28,30,334.09
10012,2022-07-28,31,400.0
10013,2022-07-28,32,441.79
10014,2022-07-28,33,433.43
10015,2022-07-28,34,500.3
10016,2022-07-28,35,477.61
10017,2022-07-28,36,513.43
10018,2022-07-28,37,497.91
10019,2022-07-28,38,497.91
10020,2022-07-28,39,494.33
10021,2022-07-28,40,469.97
10022,2022-07-28,41,475.22
10023,2022-07-28,42,429.85
10024,2022-07-28,43,472.84
10025,2022-07-28,44,464.24
10026,2022-07-28,45,453.73
10027,2022-07-28,46,320.96
10028,2022-07-28,47,380.06
10029,2022-07-28,48,317.01
10030,2022-07-29,1,326.86
10031,2022-07-29,2,307.22
10032,2022-07-29,3,315.55
10033,2022-07-29,4,310.55
10034,2022-07-29,5,304.83
10035,2022-07-29,6,284.95
10036,2022-07-29,7,292.93
10037,2022-07-29,8,294.12
10038,2022-07-29,9,307.22
10039,2022-07-29,10,308.05
10040,2022-07-29,11,321.51
10041,2022-07-29,12,322.58
10042,2022-07-29,13,369.14
10043,2022-07-29,14,440.58
10044,2022-07-29,15,381.04
10045,2022-07-29,16,482.38
10046,2022-07-29,17,447.73
10047,2022-07-29,18,470.59
10048,2022-07-29,19,429.15
10049,2022-07-29,20,404.86
10050,2022-07-29,21,388.66
10051,2022-07-29,22,365.8
10052,2022-07-29,23,373.9
10053,2022-07-29,24,386.76
10054,2022-07-29,25,364.37
10055,2022-07-29,26,351.27
10056,2022-07-29,27,345.32
10057,2022-07-29,28,315.55
10058,2022-07-29,29,342.94
10059,2022-07-29,30,333.41
10060,2022-07-29,31,321.51
10061,2022-07-29,32,347.94
10062,2022-07-29,33,382.11
10063,2022-07-29,34,452.49
10064,2022-07-29,35,420.34
10065,2022-07-29,36,480.71
10066,2022-07-29,37,452.49
10067,2022-07-29,38,470.35
10068,2022-07-29,39,483.45
10069,2022-07-29,40,441.18
10070,2022-07-29,41,452.49
10071,2022-07-29,42,391.16
10072,2022-07-29,43,449.63
10073,2022-07-29,44,422.96
10074,2022-07-29,45,379.02
10075,2022-07-29,46,323.89
10076,2022-07-29,47,365.21
10077,2022-07-29,48,362.94
10078,2022-07-30,1,330.63
10079,2022-07-30,2,327.66
10080,2022-07-30,3,290.51
10081,2022-07-30,4,269.08
10082,2022-07-30,5,255.98
10083,2022-07-30,6,250.03
10084,2022-07-30,7,250.03
10085,2022-07-30,8,246.46
10086,2022-07-30,9,250.03
10087,2022-07-30,10,248.84
10088,2022-07-30,11,250.03
10089,2022-07-30,12,250.03
10090,2022-07-30,13,261.94
10091,2022-07-30,14,268.01
10092,2022-07-30,15,322.66
10093,2022-07-30,16,369.09
10094,2022-07-30,17,354.33
10095,2022-07-30,18,395.52
10096,2022-07-30,19,333.37
10097,2022-07-30,20,328.61
10098,2022-07-30,21,323.85
10099,2022-07-30,22,296.46
10100,2022-07-30,23,285.75
10101,2022-07-30,24,279.8
10102,2022-07-30,25,258.36
10103,2022-07-30,26,254.32
10104,2022-07-30,27,255.39
10105,2022-07-30,28,250.03
10106,2022-07-30,29,259.55
10107,2022-07-30,30,244.08
10108,2022-07-30,31,313.97
10109,2022-07-30,32,287.3
10110,2022-07-30,33,340.99
10111,2022-07-30,34,340.99
10112,2022-07-30,35,363.2
10113,2022-07-30,36,411.48
10114,2022-07-30,37,415.53
